,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
1083,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-26,0,0,0,0,Americas
1084,Nova Scotia,Canada,44.682,-63.7443,2020-01-26,0,0,0,0,Americas
1085,Ontario,Canada,51.2538,-85.3232,2020-01-26,1,0,0,1,Americas
1086,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-26,0,0,0,0,Americas
1087,Quebec,Canada,52.9399,-73.5491,2020-01-26,0,0,0,0,Americas
1088,Saskatchewan,Canada,52.9399,-106.4509,2020-01-26,0,0,0,0,Americas
1092,Anhui,China,31.8257,117.2264,2020-01-26,60,0,0,60,Western Pacific
1093,Beijing,China,40.1824,116.4142,2020-01-26,68,0,2,66,Western Pacific
1094,Chongqing,China,30.0572,107.874,2020-01-26,75,0,0,75,Western Pacific
1095,Fujian,China,26.0789,117.9874,2020-01-26,35,0,0,35,Western Pacific
1096,Gansu,China,35.7518,104.2861,2020-01-26,7,0,0,7,Western Pacific
1097,Guangdong,China,23.3417,113.4244,2020-01-26,111,0,2,109,Western Pacific
1098,Guangxi,China,23.8298,108.7881,2020-01-26,36,0,0,36,Western Pacific
1099,Guizhou,China,26.8154,106.8748,2020-01-26,5,0,0,5,Western Pacific
1100,Hainan,China,19.1959,109.7453,2020-01-26,22,0,0,22,Western Pacific
1101,Hebei,China,39.549,116.1306,2020-01-26,13,1,0,12,Western Pacific
1102,Heilongjiang,China,47.862,127.7615,2020-01-26,15,1,0,14,Western Pacific
1103,Henan,China,37.8957,114.9042,2020-01-26,83,1,0,82,Western Pacific
1104,Hong Kong,China,22.3,114.2,2020-01-26,8,0,0,8,Western Pacific
1105,Hubei,China,30.9756,112.2707,2020-01-26,1058,52,42,964,Western Pacific
1106,Hunan,China,27.6104,111.7088,2020-01-26,69,0,0,69,Western Pacific
1107,Inner Mongolia,China,44.0935,113.9448,2020-01-26,7,0,0,7,Western Pacific
1108,Jiangsu,China,32.9711,119.455,2020-01-26,33,0,1,32,Western Pacific
1109,Jiangxi,China,27.614,115.7221,2020-01-26,36,0,0,36,Western Pacific
1110,Jilin,China,43.6661,126.1923,2020-01-26,4,0,0,4,Western Pacific
1111,Liaoning,China,41.2956,122.6085,2020-01-26,21,0,0,21,Western Pacific
1112,Macau,China,22.1667,113.55,2020-01-26,5,0,0,5,Western Pacific
1113,Ningxia,China,37.2692,106.1655,2020-01-26,4,0,0,4,Western Pacific
1114,Qinghai,China,35.7452,95.9956,2020-01-26,1,0,0,1,Western Pacific
1115,Shaanxi,China,35.1917,108.8701,2020-01-26,22,0,0,22,Western Pacific
1116,Shandong,China,36.3427,118.1498,2020-01-26,46,0,0,46,Western Pacific
1117,Shanghai,China,31.202,121.4491,2020-01-26,40,1,1,38,Western Pacific
1118,Shanxi,China,37.5777,112.2922,2020-01-26,9,0,0,9,Western Pacific
1119,Sichuan,China,30.6171,102.7103,2020-01-26,44,0,0,44,Western Pacific
1120,Tianjin,China,39.3054,117.323,2020-01-26,14,0,0,14,Western Pacific
1121,Tibet,China,31.6927,88.0924,2020-01-26,0,0,0,0,Western Pacific
1122,Xinjiang,China,41.1129,85.2401,2020-01-26,4,0,0,4,Western Pacific
1123,Yunnan,China,24.974,101.487,2020-01-26,16,0,0,16,Western Pacific
1124,Zhejiang,China,29.1832,120.0934,2020-01-26,104,0,1,103,Western Pacific
1134,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-26,0,0,0,0,Europe
1135,Greenland,Greenland,71.7069,-42.6043,2020-01-26,0,0,0,0,Europe
1149,French Guiana,France,3.9339,-53.1258,2020-01-26,0,0,0,0,Europe
1150,French Polynesia,France,-17.6797,149.4068,2020-01-26,0,0,0,0,Europe
1151,Guadeloupe,France,16.265,-61.551,2020-01-26,0,0,0,0,Europe
1152,Mayotte,France,-12.8275,45.166244,2020-01-26,0,0,0,0,Europe
1153,New Caledonia,France,-20.904305,165.618042,2020-01-26,0,0,0,0,Europe
1154,Reunion,France,-21.1151,55.5364,2020-01-26,0,0,0,0,Europe
1155,Saint Barthelemy,France,17.9,-62.8333,2020-01-26,0,0,0,0,Europe
1156,St Martin,France,18.0708,-63.0501,2020-01-26,0,0,0,0,Europe
1157,Martinique,France,14.6415,-61.0242,2020-01-26,0,0,0,0,Europe
1208,Aruba,Netherlands,12.5211,-69.9683,2020-01-26,0,0,0,0,Europe
1209,Curacao,Netherlands,12.1696,-68.99,2020-01-26,0,0,0,0,Europe
1210,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-26,0,0,0,0,Europe
1259,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-26,0,0,0,0,Europe
1260,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-26,0,0,0,0,Europe
1261,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-26,0,0,0,0,Europe
1262,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-26,0,0,0,0,Europe
1263,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-26,0,0,0,0,Europe
1264,Montserrat,United Kingdom,16.742498,-62.187366,2020-01-26,0,0,0,0,Europe
1285,Northwest Territories,Canada,64.8255,-124.8457,2020-01-26,0,0,0,0,Americas
1286,Yukon,Canada,64.2823,-135.0,2020-01-26,0,0,0,0,Americas
1289,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-26,0,0,0,0,Europe
1290,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-26,0,0,0,0,Europe
1291,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-26,0,0,0,0,Europe
1296,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-26,0,0,0,0,Europe
1297,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-26,0,0,0,0,Europe
1313,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-27,0,0,0,0,Western Pacific
1314,New South Wales,Australia,-33.8688,151.2093,2020-01-27,4,0,0,4,Western Pacific
1315,Northern Territory,Australia,-12.4634,130.8456,2020-01-27,0,0,0,0,Western Pacific
1316,Queensland,Australia,-27.4698,153.0251,2020-01-27,0,0,0,0,Western Pacific
1317,South Australia,Australia,-34.9285,138.6007,2020-01-27,0,0,0,0,Western Pacific
1318,Tasmania,Australia,-42.8821,147.3272,2020-01-27,0,0,0,0,Western Pacific
1319,Victoria,Australia,-37.8136,144.9631,2020-01-27,1,0,0,1,Western Pacific
1320,Western Australia,Australia,-31.9505,115.8605,2020-01-27,0,0,0,0,Western Pacific
1340,Alberta,Canada,53.9333,-116.5765,2020-01-27,0,0,0,0,Americas
1341,British Columbia,Canada,53.7267,-127.6476,2020-01-27,0,0,0,0,Americas
1342,Manitoba,Canada,53.7609,-98.8139,2020-01-27,0,0,0,0,Americas
1343,New Brunswick,Canada,46.5653,-66.4619,2020-01-27,0,0,0,0,Americas
1344,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-27,0,0,0,0,Americas
1345,Nova Scotia,Canada,44.682,-63.7443,2020-01-27,0,0,0,0,Americas
1346,Ontario,Canada,51.2538,-85.3232,2020-01-27,1,0,0,1,Americas
1347,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-27,0,0,0,0,Americas
1348,Quebec,Canada,52.9399,-73.5491,2020-01-27,0,0,0,0,Americas
1349,Saskatchewan,Canada,52.9399,-106.4509,2020-01-27,0,0,0,0,Americas
1353,Anhui,China,31.8257,117.2264,2020-01-27,70,0,0,70,Western Pacific
1354,Beijing,China,40.1824,116.4142,2020-01-27,80,1,2,77,Western Pacific
1355,Chongqing,China,30.0572,107.874,2020-01-27,110,0,0,110,Western Pacific
1356,Fujian,China,26.0789,117.9874,2020-01-27,59,0,0,59,Western Pacific
1357,Gansu,China,35.7518,104.2861,2020-01-27,14,0,0,14,Western Pacific
1358,Guangdong,China,23.3417,113.4244,2020-01-27,151,0,4,147,Western Pacific
1359,Guangxi,China,23.8298,108.7881,2020-01-27,46,0,0,46,Western Pacific
1360,Guizhou,China,26.8154,106.8748,2020-01-27,7,0,0,7,Western Pacific
1361,Hainan,China,19.1959,109.7453,2020-01-27,33,1,0,32,Western Pacific
1362,Hebei,China,39.549,116.1306,2020-01-27,18,1,0,17,Western Pacific
1363,Heilongjiang,China,47.862,127.7615,2020-01-27,21,1,0,20,Western Pacific
1364,Henan,China,37.8957,114.9042,2020-01-27,128,1,0,127,Western Pacific
1365,Hong Kong,China,22.3,114.2,2020-01-27,8,0,0,8,Western Pacific
1366,Hubei,China,30.9756,112.2707,2020-01-27,1423,76,45,1302,Western Pacific
1367,Hunan,China,27.6104,111.7088,2020-01-27,100,0,0,100,Western Pacific
1368,Inner Mongolia,China,44.0935,113.9448,2020-01-27,11,0,0,11,Western Pacific
1369,Jiangsu,China,32.9711,119.455,2020-01-27,47,0,1,46,Western Pacific
1370,Jiangxi,China,27.614,115.7221,2020-01-27,72,0,2,70,Western Pacific
1371,Jilin,China,43.6661,126.1923,2020-01-27,6,0,0,6,Western Pacific
1372,Liaoning,China,41.2956,122.6085,2020-01-27,27,0,0,27,Western Pacific
1373,Macau,China,22.1667,113.55,2020-01-27,6,0,0,6,Western Pacific
1374,Ningxia,China,37.2692,106.1655,2020-01-27,7,0,0,7,Western Pacific
1375,Qinghai,China,35.7452,95.9956,2020-01-27,6,0,0,6,Western Pacific
1376,Shaanxi,China,35.1917,108.8701,2020-01-27,35,0,0,35,Western Pacific
1377,Shandong,China,36.3427,118.1498,2020-01-27,75,0,0,75,Western Pacific
1378,Shanghai,China,31.202,121.4491,2020-01-27,53,1,3,49,Western Pacific
1379,Shanxi,China,37.5777,112.2922,2020-01-27,13,0,0,13,Western Pacific
1380,Sichuan,China,30.6171,102.7103,2020-01-27,69,0,0,69,Western Pacific
1381,Tianjin,China,39.3054,117.323,2020-01-27,23,0,0,23,Western Pacific
1382,Tibet,China,31.6927,88.0924,2020-01-27,0,0,0,0,Western Pacific
1383,Xinjiang,China,41.1129,85.2401,2020-01-27,5,0,0,5,Western Pacific
1384,Yunnan,China,24.974,101.487,2020-01-27,26,0,0,26,Western Pacific
1385,Zhejiang,China,29.1832,120.0934,2020-01-27,128,0,1,127,Western Pacific
1395,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-27,0,0,0,0,Europe
1396,Greenland,Greenland,71.7069,-42.6043,2020-01-27,0,0,0,0,Europe
1410,French Guiana,France,3.9339,-53.1258,2020-01-27,0,0,0,0,Europe
1411,French Polynesia,France,-17.6797,149.4068,2020-01-27,0,0,0,0,Europe
1412,Guadeloupe,France,16.265,-61.551,2020-01-27,0,0,0,0,Europe
1413,Mayotte,France,-12.8275,45.166244,2020-01-27,0,0,0,0,Europe
1414,New Caledonia,France,-20.904305,165.618042,2020-01-27,0,0,0,0,Europe
1415,Reunion,France,-21.1151,55.5364,2020-01-27,0,0,0,0,Europe
1416,Saint Barthelemy,France,17.9,-62.8333,2020-01-27,0,0,0,0,Europe
1417,St Martin,France,18.0708,-63.0501,2020-01-27,0,0,0,0,Europe
1418,Martinique,France,14.6415,-61.0242,2020-01-27,0,0,0,0,Europe
1469,Aruba,Netherlands,12.5211,-69.9683,2020-01-27,0,0,0,0,Europe
1470,Curacao,Netherlands,12.1696,-68.99,2020-01-27,0,0,0,0,Europe
1471,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-27,0,0,0,0,Europe
1520,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-27,0,0,0,0,Europe
1521,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-27,0,0,0,0,Europe
1522,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-27,0,0,0,0,Europe
1523,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-27,0,0,0,0,Europe
1524,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-27,0,0,0,0,Europe
1525,Montserrat,United Kingdom,16.742498,-62.187366,2020-01-27,0,0,0,0,Europe
1546,Northwest Territories,Canada,64.8255,-124.8457,2020-01-27,0,0,0,0,Americas
1547,Yukon,Canada,64.2823,-135.0,2020-01-27,0,0,0,0,Americas
1550,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-27,0,0,0,0,Europe
1551,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-27,0,0,0,0,Europe
1552,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-27,0,0,0,0,Europe
1557,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-27,0,0,0,0,Europe
1558,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-27,0,0,0,0,Europe
1574,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-28,0,0,0,0,Western Pacific
1575,New South Wales,Australia,-33.8688,151.2093,2020-01-28,4,0,0,4,Western Pacific
1576,Northern Territory,Australia,-12.4634,130.8456,2020-01-28,0,0,0,0,Western Pacific
1577,Queensland,Australia,-27.4698,153.0251,2020-01-28,0,0,0,0,Western Pacific
1578,South Australia,Australia,-34.9285,138.6007,2020-01-28,0,0,0,0,Western Pacific
1579,Tasmania,Australia,-42.8821,147.3272,2020-01-28,0,0,0,0,Western Pacific
1580,Victoria,Australia,-37.8136,144.9631,2020-01-28,1,0,0,1,Western Pacific
1581,Western Australia,Australia,-31.9505,115.8605,2020-01-28,0,0,0,0,Western Pacific
1601,Alberta,Canada,53.9333,-116.5765,2020-01-28,0,0,0,0,Americas
1602,British Columbia,Canada,53.7267,-127.6476,2020-01-28,1,0,0,1,Americas
1603,Manitoba,Canada,53.7609,-98.8139,2020-01-28,0,0,0,0,Americas
1604,New Brunswick,Canada,46.5653,-66.4619,2020-01-28,0,0,0,0,Americas
1605,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-28,0,0,0,0,Americas
1606,Nova Scotia,Canada,44.682,-63.7443,2020-01-28,0,0,0,0,Americas
1607,Ontario,Canada,51.2538,-85.3232,2020-01-28,1,0,0,1,Americas
1608,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-28,0,0,0,0,Americas
1609,Quebec,Canada,52.9399,-73.5491,2020-01-28,0,0,0,0,Americas
1610,Saskatchewan,Canada,52.9399,-106.4509,2020-01-28,0,0,0,0,Americas
1614,Anhui,China,31.8257,117.2264,2020-01-28,106,0,0,106,Western Pacific
1615,Beijing,China,40.1824,116.4142,2020-01-28,91,1,4,86,Western Pacific
1616,Chongqing,China,30.0572,107.874,2020-01-28,132,0,0,132,Western Pacific
1617,Fujian,China,26.0789,117.9874,2020-01-28,80,0,0,80,Western Pacific
1618,Gansu,China,35.7518,104.2861,2020-01-28,19,0,0,19,Western Pacific
1619,Guangdong,China,23.3417,113.4244,2020-01-28,207,0,4,203,Western Pacific
1620,Guangxi,China,23.8298,108.7881,2020-01-28,51,0,2,49,Western Pacific
1621,Guizhou,China,26.8154,106.8748,2020-01-28,9,0,0,9,Western Pacific
1622,Hainan,China,19.1959,109.7453,2020-01-28,40,1,0,39,Western Pacific
1623,Hebei,China,39.549,116.1306,2020-01-28,33,1,0,32,Western Pacific
1624,Heilongjiang,China,47.862,127.7615,2020-01-28,33,1,0,32,Western Pacific
1625,Henan,China,37.8957,114.9042,2020-01-28,168,1,0,167,Western Pacific
1626,Hong Kong,China,22.3,114.2,2020-01-28,8,0,0,8,Western Pacific
1627,Hubei,China,30.9756,112.2707,2020-01-28,3554,125,80,3349,Western Pacific
1628,Hunan,China,27.6104,111.7088,2020-01-28,143,0,0,143,Western Pacific
1629,Inner Mongolia,China,44.0935,113.9448,2020-01-28,15,0,0,15,Western Pacific
1630,Jiangsu,China,32.9711,119.455,2020-01-28,70,0,1,69,Western Pacific
1631,Jiangxi,China,27.614,115.7221,2020-01-28,109,0,3,106,Western Pacific
1632,Jilin,China,43.6661,126.1923,2020-01-28,8,0,0,8,Western Pacific
1633,Liaoning,China,41.2956,122.6085,2020-01-28,34,0,0,34,Western Pacific
1634,Macau,China,22.1667,113.55,2020-01-28,7,0,0,7,Western Pacific
1635,Ningxia,China,37.2692,106.1655,2020-01-28,11,0,0,11,Western Pacific
1636,Qinghai,China,35.7452,95.9956,2020-01-28,6,0,0,6,Western Pacific
1637,Shaanxi,China,35.1917,108.8701,2020-01-28,46,0,0,46,Western Pacific
1638,Shandong,China,36.3427,118.1498,2020-01-28,95,0,0,95,Western Pacific
1639,Shanghai,China,31.202,121.4491,2020-01-28,66,1,4,61,Western Pacific
1640,Shanxi,China,37.5777,112.2922,2020-01-28,27,0,0,27,Western Pacific
1641,Sichuan,China,30.6171,102.7103,2020-01-28,90,0,0,90,Western Pacific
1642,Tianjin,China,39.3054,117.323,2020-01-28,24,0,0,24,Western Pacific
1643,Tibet,China,31.6927,88.0924,2020-01-28,0,0,0,0,Western Pacific
1644,Xinjiang,China,41.1129,85.2401,2020-01-28,10,0,0,10,Western Pacific
1645,Yunnan,China,24.974,101.487,2020-01-28,44,0,0,44,Western Pacific
1646,Zhejiang,China,29.1832,120.0934,2020-01-28,173,0,3,170,Western Pacific
1656,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-28,0,0,0,0,Europe
1657,Greenland,Greenland,71.7069,-42.6043,2020-01-28,0,0,0,0,Europe
1671,French Guiana,France,3.9339,-53.1258,2020-01-28,0,0,0,0,Europe
1672,French Polynesia,France,-17.6797,149.4068,2020-01-28,0,0,0,0,Europe
1673,Guadeloupe,France,16.265,-61.551,2020-01-28,0,0,0,0,Europe
1674,Mayotte,France,-12.8275,45.166244,2020-01-28,0,0,0,0,Europe
1675,New Caledonia,France,-20.904305,165.618042,2020-01-28,0,0,0,0,Europe
1676,Reunion,France,-21.1151,55.5364,2020-01-28,0,0,0,0,Europe
1677,Saint Barthelemy,France,17.9,-62.8333,2020-01-28,0,0,0,0,Europe
1678,St Martin,France,18.0708,-63.0501,2020-01-28,0,0,0,0,Europe
1679,Martinique,France,14.6415,-61.0242,2020-01-28,0,0,0,0,Europe
1730,Aruba,Netherlands,12.5211,-69.9683,2020-01-28,0,0,0,0,Europe
1731,Curacao,Netherlands,12.1696,-68.99,2020-01-28,0,0,0,0,Europe
1732,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-28,0,0,0,0,Europe
1781,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-28,0,0,0,0,Europe
1782,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-28,0,0,0,0,Europe
1783,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-28,0,0,0,0,Europe
1784,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-28,0,0,0,0,Europe
1785,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-28,0,0,0,0,Europe
1786,Montserrat,United Kingdom,16.742498,-62.187366,2020-01-28,0,0,0,0,Europe
1807,Northwest Territories,Canada,64.8255,-124.8457,2020-01-28,0,0,0,0,Americas
1808,Yukon,Canada,64.2823,-135.0,2020-01-28,0,0,0,0,Americas
1811,Anguilla,United Kingdom,18.2206,-63.0686,2020-01-28,0,0,0,0,Europe
1812,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-01-28,0,0,0,0,Europe
1813,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-01-28,0,0,0,0,Europe
1818,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-01-28,0,0,0,0,Europe
1819,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-01-28,0,0,0,0,Europe
1835,Australian Capital Territory,Australia,-35.4735,149.0124,2020-01-29,0,0,0,0,Western Pacific
1836,New South Wales,Australia,-33.8688,151.2093,2020-01-29,4,0,0,4,Western Pacific
1837,Northern Territory,Australia,-12.4634,130.8456,2020-01-29,0,0,0,0,Western Pacific
1838,Queensland,Australia,-27.4698,153.0251,2020-01-29,1,0,0,1,Western Pacific
1839,South Australia,Australia,-34.9285,138.6007,2020-01-29,0,0,0,0,Western Pacific
1840,Tasmania,Australia,-42.8821,147.3272,2020-01-29,0,0,0,0,Western Pacific
1841,Victoria,Australia,-37.8136,144.9631,2020-01-29,1,0,0,1,Western Pacific
1842,Western Australia,Australia,-31.9505,115.8605,2020-01-29,0,0,0,0,Western Pacific
1862,Alberta,Canada,53.9333,-116.5765,2020-01-29,0,0,0,0,Americas
1863,British Columbia,Canada,53.7267,-127.6476,2020-01-29,1,0,0,1,Americas
1864,Manitoba,Canada,53.7609,-98.8139,2020-01-29,0,0,0,0,Americas
1865,New Brunswick,Canada,46.5653,-66.4619,2020-01-29,0,0,0,0,Americas
1866,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-01-29,0,0,0,0,Americas
1867,Nova Scotia,Canada,44.682,-63.7443,2020-01-29,0,0,0,0,Americas
1868,Ontario,Canada,51.2538,-85.3232,2020-01-29,1,0,0,1,Americas
1869,Prince Edward Island,Canada,46.5107,-63.4168,2020-01-29,0,0,0,0,Americas
1870,Quebec,Canada,52.9399,-73.5491,2020-01-29,0,0,0,0,Americas
1871,Saskatchewan,Canada,52.9399,-106.4509,2020-01-29,0,0,0,0,Americas
1875,Anhui,China,31.8257,117.2264,2020-01-29,152,0,2,150,Western Pacific
1876,Beijing,China,40.1824,116.4142,2020-01-29,111,1,4,106,Western Pacific
1877,Chongqing,China,30.0572,107.874,2020-01-29,147,0,1,146,Western Pacific
1878,Fujian,China,26.0789,117.9874,2020-01-29,84,0,0,84,Western Pacific
1879,Gansu,China,35.7518,104.2861,2020-01-29,24,0,0,24,Western Pacific
1880,Guangdong,China,23.3417,113.4244,2020-01-29,277,0,5,272,Western Pacific
1881,Guangxi,China,23.8298,108.7881,2020-01-29,58,0,2,56,Western Pacific
1882,Guizhou,China,26.8154,106.8748,2020-01-29,9,0,1,8,Western Pacific
1883,Hainan,China,19.1959,109.7453,2020-01-29,43,1,0,42,Western Pacific
1884,Hebei,China,39.549,116.1306,2020-01-29,48,1,0,47,Western Pacific
1885,Heilongjiang,China,47.862,127.7615,2020-01-29,38,1,0,37,Western Pacific
1886,Henan,China,37.8957,114.9042,2020-01-29,206,2,0,204,Western Pacific
1887,Hong Kong,China,22.3,114.2,2020-01-29,10,0,0,10,Western Pacific
1888,Hubei,China,30.9756,112.2707,2020-01-29,3554,125,88,3341,Western Pacific
1889,Hunan,China,27.6104,111.7088,2020-01-29,221,0,0,221,Western Pacific
1890,Inner Mongolia,China,44.0935,113.9448,2020-01-29,16,0,0,16,Western Pacific
1891,Jiangsu,China,32.9711,119.455,2020-01-29,99,0,1,98,Western Pacific
1892,Jiangxi,China,27.614,115.7221,2020-01-29,109,0,3,106,Western Pacific
1893,Jilin,China,43.6661,126.1923,2020-01-29,9,0,0,9,Western Pacific
1894,Liaoning,China,41.2956,122.6085,2020-01-29,39,0,1,38,Western Pacific
1895,Macau,China,22.1667,113.55,2020-01-29,7,0,0,7,Western Pacific
1896,Ningxia,China,37.2692,106.1655,2020-01-29,12,0,0,12,Western Pacific
1897,Qinghai,China,35.7452,95.9956,2020-01-29,6,0,0,6,Western Pacific
1898,Shaanxi,China,35.1917,108.8701,2020-01-29,56,0,0,56,Western Pacific
1899,Shandong,China,36.3427,118.1498,2020-01-29,130,0,1,129,Western Pacific
1900,Shanghai,China,31.202,121.4491,2020-01-29,96,1,5,90,Western Pacific
1901,Shanxi,China,37.5777,112.2922,2020-01-29,27,0,1,26,Western Pacific
1902,Sichuan,China,30.6171,102.7103,2020-01-29,108,1,1,106,Western Pacific
1903,Tianjin,China,39.3054,117.323,2020-01-29,27,0,0,27,Western Pacific
1904,Tibet,China,31.6927,88.0924,2020-01-29,0,0,0,0,Western Pacific
1905,Xinjiang,China,41.1129,85.2401,2020-01-29,13,0,0,13,Western Pacific
1906,Yunnan,China,24.974,101.487,2020-01-29,55,0,0,55,Western Pacific
1907,Zhejiang,China,29.1832,120.0934,2020-01-29,296,0,3,293,Western Pacific
1917,Faroe Islands,Denmark,61.8926,-6.9118,2020-01-29,0,0,0,0,Europe
1918,Greenland,Greenland,71.7069,-42.6043,2020-01-29,0,0,0,0,Europe
1932,French Guiana,France,3.9339,-53.1258,2020-01-29,0,0,0,0,Europe
1933,French Polynesia,France,-17.6797,149.4068,2020-01-29,0,0,0,0,Europe
1934,Guadeloupe,France,16.265,-61.551,2020-01-29,0,0,0,0,Europe
1935,Mayotte,France,-12.8275,45.166244,2020-01-29,0,0,0,0,Europe
1936,New Caledonia,France,-20.904305,165.618042,2020-01-29,0,0,0,0,Europe
1937,Reunion,France,-21.1151,55.5364,2020-01-29,0,0,0,0,Europe
1938,Saint Barthelemy,France,17.9,-62.8333,2020-01-29,0,0,0,0,Europe
1939,St Martin,France,18.0708,-63.0501,2020-01-29,0,0,0,0,Europe
1940,Martinique,France,14.6415,-61.0242,2020-01-29,0,0,0,0,Europe
1991,Aruba,Netherlands,12.5211,-69.9683,2020-01-29,0,0,0,0,Europe
1992,Curacao,Netherlands,12.1696,-68.99,2020-01-29,0,0,0,0,Europe
1993,Sint Maarten,Netherlands,18.0425,-63.0548,2020-01-29,0,0,0,0,Europe
2042,Bermuda,United Kingdom,32.3078,-64.7505,2020-01-29,0,0,0,0,Europe
2043,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-01-29,0,0,0,0,Europe
2044,Channel Islands,United Kingdom,49.3723,-2.3644,2020-01-29,0,0,0,0,Europe
2045,Gibraltar,United Kingdom,36.1408,-5.3536,2020-01-29,0,0,0,0,Europe
2046,Isle of Man,United Kingdom,54.2361,-4.5481,2020-01-29,0,0,0,0,Europe
2047,Montserrat,United Kingdom,16.742498,-62.187366,2020-01-29,0,0,0,0,Europe
2068,Northwest Territories,Canada,64.8255,-124.8457,2020-01-29,0,0,0,0,Americas
2069,Yukon,Canada,64.2823,-135.0,2020-01-29,0,0,0,0,Americas
